fingerprint,delay,variance,times
30BFB9E2ED011EA4434109DF3A4C9480B7D2F68B,0.429345444,0.005264013,9
30C472441D910A8BCDA571F2637C80119E76D082,0.3059759,0.020328577,6
30C977BFBAC0B8CF08F803C93F26B03CF156A9FA,0.3304958,0.001730711,3
30CA715FDFB4959E859134F76A53C370E72FDD06,0.262412067,0.002150688,3
30D922C52EFEEC8AEE6A107E36DCDC6648012DBB,0.1688933,0.016644046,2
30DC46C6BD4CB4E2ADC5D87CD616939BDF0FF12B,0.3428072,0.003376845,2
30EE4ED975A19F9CEFD6C9D516B49C688FBDA3A7,0.2023592,0.001830643,1
30F019AE4888CEF1F515C71E53543F5A7F164C77,0.1055726,0.001256462,1
30FCC828D94E84AC1698347881A9149983634FF8,0.7753168,0.353668656,1
3116830C560796674785D6E7900986698171E150,0.451965533,0.007079688,3
311A4533F7A2415F42346A6C8FA77E6FD279594C,0.360131846,0.00915969,13
311EE5DD2F2B992A2FC80BEE79226359F17DED9D,0.32877396,0.012130345,5
3121E85D2D0559CA541468BDEDA0BA5EB267A860,0.4838683,0.006150494,2
3151FB419FAB0FD86D7BE4F7DFD620E99E105D92,0.3126716,0.002131939,3
31588E6B91E26E54C32CA0F44A2016A92E1CC479,0.354563377,0.006087114,26
3158BE2413AC6A8F0BC3EC343BB056F6D24F2E53,0.298317014,0.007246676,14
315D0B2FBEFD171A5C9C5E66D50155E30327D622,0.2801406,0.001478495,2
316DE45EFFB53671C9FD53CE0992952846709A29,0.3422652,0.003643942,8
318CAD1A00B33D2F65958210B09B8937836E99AF,0.4520098,0.00984639,1
31A9565D0A51DD94EB81B6459C30276C5D790E20,0.298318823,0.005611331,26
31A997EBD964FE0065DBCBF86BA97D84C99F2B2A,0.275624636,0.004354776,11
31AB04A3080091FECCAFD6B02B3D46BE9DB82FE5,0.811518,1.630437644,2
31B08B49923A32615D451C652DBDBE0D5C031412,0.206028036,0.002605521,11
31BA70D5332FE49C500FBFFDB0CC5B9D3803CFBF,0.42899032,0.014955196,35
31C1BE8A59269C69F4211723F1866DFA0D8165D0,0.324474082,0.003518075,17
31D270A38505D4BFBBCABF717E9FB4BCA6DDF2FF,0.307221083,0.011400131,12
31D391F4720DE896C598B72369AF880ED086D614,0.198559333,0.008120685,9
31DEA0877BE529EF6716ECD22527A63B156C34E8,0.269020985,0.003028449,27
31E3072BE2D7FEC5707F09C351612FE2B7AE48D5,0.339765457,0.003906372,7
31EF78B9019D61CF259B223DB9F80940994EDA34,0.9303333,0.736552005,8
31FAEB69E25B2C79545609CC0E58765CDAFF3495,0.304019367,0.006966377,6
32210651C9E78B631FA98A16DB4E7C5BDDF02A08,0.1254458,1.72E-05,2
322967A70161145738F6CEB4F5165FDADF9EB27C,0.22850358,0.003296394,10
322BB33F4887230B0767F54BA08A450B68D777F2,0.0929844,3.70E-05,1
322C31ECCC8CEEBCA035DC61CD66F20E9CAB158C,0.23289626,0.002373426,10
32335E44AD31C83E8445B5F32E90C44783F9EEF9,0.4352917,0.010193728,2
32361A1EFDF684DAEDC8CA64843767A395F9EACE,0.304420393,0.004067837,28
323BB02A620241842C5A283AD2617D9EFA397FBD,0.3318423,0.006575699,10
323DBB20AC783C5FD82256D11DEF0E44AACEC6FB,0.326551872,0.008483893,25
324053C8A296BF31A4A908CB407545DA92DF32F8,0.43747202,0.049340005,10
3258B4E7215304549B41F3541DF45D5EE106534D,0.320368591,0.028231548,65
3266A186B59A6E0F4C03F5F82ADCC6C63B4F31A7,0.0867116,4.83E-05,1
3272454F329A128444DA522F67896610B39F4CB5,0.3148703,0.01091876,6
327DF526A04129C8AA55B5F3551BC46AC4BC7A6D,0.226600077,0.010377749,13
327EEC1C3496BED6056DE756A3FD5AC4A69F84D9,0.384195333,0.034274089,15
3287F79D9C1687BF7F3A9D140369CA64D2FD111B,0.3102674,0.007364103,15
32A43B0C153C2298FDBD24A3B298DA9368DC73B8,0.38006835,0.012390717,4
32B13CD2D5BA477A540FAF0C20D8ECC5E16EA0F6,0.29053524,0.003559253,15
32BBFBD2CA50E34E145425090C56CF5C01852E78,0.329184887,0.00600824,23
32C1100B5EF19A5BFBB431E8D42781C2D09D31C3,0.3184436,0.004764333,4
32EE911D968BE3E016ECA572BB1ED0A9EE43FC2F,0.432658884,0.117127998,19
32F0A019C71C26876ECAE355DD8415A355A86920,0.30732341,0.004627229,21
32F90D44805E04338155C3E42BD439E0907F41E5,0.303316983,0.048633136,24
3301463CC85D578704C0322C018E3BF96C962FA0,0.290287221,0.003423826,19
330A5D4F9D5D5326B9AAC12C339EB49279D60237,0.256715388,0.00379188,16
331B4431889FDC5024CA2FDF378322531FF9642A,0.271186541,0.00363541,44
3329E736CCA16449D02D567D42683BF1FD798676,0.1376596,0.001445859,1
33382F0CDA84B56BCB2D337B3781450FED849FED,0.256283012,0.019195173,16
333839E3F203BAD4A0E0FB4A318478674B521CEB,0.327336667,0.007600876,3
333D287EE9CA25BB82C69BAF3D0C3169B99ED192,0.37136285,0.013333988,4
335311C60DCB38A1371588A7F124DF0D2DC2F459,0.148474817,0.007983211,12
335E993222204F6B4817134506494A6441DEFB6B,0.383951429,0.231616062,7
33753E702B8F2BC2FF0EA99D322B07198A3F2C8F,0.086206733,3.95E-05,3
337911D5DAA727609126B0759E886A888D80F02B,0.428115533,0.021340822,3
33846FC102CD10D39F69517C501FFAABB07D82EC,0.1333664,8.29E-05,2
338A65934353A1ED9923AC33521FA76C0E533521,0.4184211,0.014875783,2
33AFED52DF25D8B1C85ED74B6A7783BB6DF067E5,0.263583838,0.002635741,26
33B56BE6423FA77F3B1CBF366A1FB2200201ED0A,0.279509273,0.006558586,22
33BD34F3E3006EB1375B08995BC7A6988D6F188E,0.329002767,0.003824268,6
33BDB879E82FFA55797DF05218CF5CD57AA7F1AF,0.305673341,0.005515895,17
33D7CEA86FDF5309E6F4A04BCB33DAC40AA26631,0.411782133,0.009177112,3
33E621678DA5F8E2895B3359E64F3C2DCB8494C8,0.392735741,0.078259443,27
33F221E3A9306FA08A857FE266EBE23720EB6026,0.2886562,0.004521237,2
340704679F46C155094816B34FF6BE491C0AA16E,0.364861892,0.012129472,52
3417F1F24A7CA4033DB514610321A1A9F410CC31,0.3656228,0.004163846,2
343677FD292036AC32B744B36FEF8322461A0F29,0.384097,0.082748324,18
3443772CDE2F4DFF116063DDF64BB2A1884A4287,0.178356382,0.006103118,11
3443ECBD0E1E71179B0F0B98184A48E255FE0E18,0.425708,0.008590692,11
3455616F3CAD7BD5F1093C62A9759EE5489339C2,0.06777,1.78E-05,1
347735738D80E7859ADA57AF8624A01681BCB71B,0.290743777,0.006036284,35
34884E82D6FB6DAAAB62FEF3BF02C2980C432AF3,0.30786595,0.008760688,4
348944DB6A0194FCE0161E400CE778CE0DBE47EA,0.301439774,0.05589513,39
34B80D703F4D6350146B684E66D962A23A830117,0.2756506,0.000777096,3
34B8957033F66FEBD3E0613E7A86C724B5F662A0,0.463143888,0.028445854,16
34BA623496287D2E4D3224FF33ED1C6435A73363,0.381930067,0.027954667,21
34CA0E8F7838FCC9984C7BAA282884A4F843A423,0.4146564,0.005886608,3
34E0F3C2B4FDE39A0ED30F8A93841A955117F337,0.258602675,0.007626546,8
34EBBEAB83A7699F024E322FB47E2FE49C9C7247,0.27605136,0.005024169,5
34F20EB029199ACF56E2A084B972D6795BFC865F,0.5328516,0.009328989,1
35011A39071940C312AC1A8F94D989201B09BACD,0.379949,0.007928322,3
3510FC0B2782BF7A37F1110FF6F31E1CAADB0375,0.377448622,0.00400002,9
3514268910D8D6F69A060518DCD239362F9D361E,0.1790744,1.24E-06,1
3529C2892571E24A856F207E6FBF218E39C99F0D,0.337424129,0.002398011,14
35330BD2DFD9BCC075F0AB13F6131D3247E4F300,0.3058587,0.002982001,2
35335AB58392102637D786641333C7D5DFAC9869,0.42818252,0.01276201,5
3544DD8F61D3BDEC8E812B80B61177FBD958ECCC,0.323442374,0.00785646,68
35513B1D2EA70649346C3C6D34F63D6982E3948A,0.38689256,0.003495366,5
355340273E78DAC664B2328EC46D61998D797141,0.0875488,3.27E-05,1
35816814C1BD36F2BF78D11C5DFD91B5209C3596,0.2997523,0.006795384,4
359068C031765892420A672F28D506C41341AA73,0.319295967,0.005296525,6
35919E197C6C7F372A26C747D66ACA6A39642B3E,0.2946294,0.001410575,2
3597A3F60A4AFE44A3DDE8B5219F9F85D9B441A2,0.264003877,0.004315945,13
359A5D5005539D69A98EBE29F3C72E8FDC79FFBC,0.4758734,0.002778575,1
359C5231AC2452D365B64A23C27817A1DFEE56B4,0.281565,0.023834058,9
35B503FB546815CC9EDE91022555B5D0ED04E389,0.289221171,0.010250623,34
35BC0F0DF661D06677DF301138772EA83B171C91,0.301716693,0.003165988,15
35C2CE1938137F35AAB07E0CB4B918A5D56F40C9,0.1219131,8.89E-05,2
35C67841F10589E348C43B04F1B881FED3BB9CFE,0.231159,0.000108196,1
35D56293B6D7DEE2A43E91D87EBA33120B649D9E,0.215008271,0.003246299,17
35D64E05E0BB68349C256487462474AB62BACA83,0.26858236,0.003954558,5
35E93A587C3B65B0686569EE373E8BC0507F7E0D,0.3889348,0.006183306,1
35F3DD400F1CD3A4AFD40D064D85BFAC19C9303D,0.26723466,0.005339431,10
35F5A0B2F017FD09F7EBF33A565A53D8EB2C9272,0.307258642,0.013176468,24
35FF1BF6C2573987484AF9056F41E803CDB2F772,0.30245744,0.006324493,15
360A4AA120D8B2DF1E03FE6117F3A725DB4902F0,0.260588893,0.032224189,15
36147402B9A649D63D20F0A306EAA57DC90529BC,0.27671692,0.009121414,10
36196F1ADF33DD6EEA6C5FADA69FC43C18D05C5A,0.353649882,0.064077594,17
3619BE5D38F07EC09792BFF1E279455C6C95C87D,0.0537784,7.42E-05,1
362FA049325802519090C86BC43FC3C6ACBF5613,0.342219745,0.005563707,33
3637FE7FE7E0A732CC1E1BD7DDC6D65C30BF4EEC,0.277304692,0.012539563,13
364597B88229A8E2EE9518BAD4389B622F99020F,0.488945,0.007282932,2
365653526F11172310F084BCF0D341E3A03314D4,0.423330018,0.006449345,11
365DA168E258A03C1B1A19FABE0E51664A811248,0.293889103,0.005968905,29
366F597A7F95581904DC05EB811240C958C17F3D,0.313684224,0.021858226,17
3676AB84B3124CA8F78C986C466C67D91024970C,0.348853808,0.009857532,30
368F21828268B4B78BE50A31F8324E12C769979E,0.264275753,0.004484672,30
368FE03076EE87F4420E3B6929F10A1E0A2E56AE,0.44842088,0.010739669,20
36A1268AAE18DD6D5CA940023B8ECD34A7A2EA97,0.39652735,0.003920013,4
36B2F61D90F59C69AA05228B6DD3645575B6FFBC,0.3104066,0.134153018,5
36BF4C04D566C50BDFBF891C15D1DF0341C93685,0.307167555,0.005211805,44
36DA42ED1B9D34F085F2E08698BEF46457B3C26F,0.3351708,0.196569009,7
36E4BEA3E092D05DC25F4CD29A9A5C7D9D0C7571,0.20313552,0.00203151,10
36F7F3BCC3847FEE902F460E6011A5627437F138,0.308407896,0.009473783,46
36FD1196BDCF2ABF5A9533DCCADD2FD2433544B1,0.292211267,0.016518428,3
37118A947888D3556F2D7CC8D2A53A354ADD459D,0.2759359,0.015348364,6
371C00BF5F71AC45FBD5FE74504A6D2408BAD5E0,0.268010503,0.006112768,31
373A0720E7DB62B6BA1D4C5351F1FD9D5E0C5730,0.238526708,0.00269536,13
374B9A5FD381F0143C55D22745E358B7C44D283D,0.2765018,0.00326315,4
37535409102DFFE92F3DAC809E470E62BC27F1DF,0.107876667,2.57E-05,3
3767FC4E5D19976C27BE415F00BABD4CC4CB78BF,0.349315182,0.003519346,22
376DC7CAD597D3A4CBB651999CFAD0E77DC9AE8C,0.263187572,0.005891093,29
37713CF7E17E03026760D1D5503C69819F35EBEA,0.0667744,1.24E-06,1
3781A35C80E87C03B6E12FE4D159A1C5FEC2B561,0.300456314,0.003429862,7
3797C9C124615A03EB45DB7945859F97ADFAC10F,0.299227028,0.013466008,29
379AD084786C17EC2D53C2B0420A330A3838E174,0.304355162,0.004584337,32
379CF0DA31DE7E68F6871A53270BC35A15DF6F99,0.318665471,0.007140956,14
37A5E87EBD0B99B09650B32C8F3E085CF83A6EA7,0.300426684,0.008373521,31
37C1D66559D0C7884E3D21F7DEB58C75D79B98A8,0.344691453,0.018151895,15
37C25C1E9CA9F4872D536D084EDDA57F66B43435,0.269634508,0.004996501,13
37C984BB069C29573FB8F9F6C610DC14763B5305,0.278805473,0.006170885,11
37D277431DC58F2D2C37FC010A875481EA184051,0.24924665,0.001944158,4
37DA067B17D121CDD13E8631CE2C9172FAE858B0,0.341981458,0.041986536,38
37DA4E982D98F675CD6A818F82EBA3473C7E1882,0.455600667,0.007045907,3
37DDF1906EE3DB96130A717EA54667C64DAC78DF,0.25234001,0.002215249,21
38316AF9D28F99A451C8789BE21C363ADD0F6846,0.268160205,0.010417923,48
383DB26B4684EC88C95B413827A2BE89720B096D,0.452177095,0.031338484,21
38414349727B47C7CFDCD4D1051AC86592A24DA8,0.488706171,0.08062717,7
384F4A882C7DDC6031E1AE8E22295A9F697A6EB8,0.2781542,0.00298244,5
385ECBA5B6DAEE2037620D17AE78A611E16D41AF,0.24620235,0.000910396,4
3863FD538658F6671631E78CEBB2693FB42DFA7D,0.236926714,0.007196122,7
386733E2CC517E9FBC57E35B17C003F8102E7C62,0.27200172,0.002001898,10
386CF08197DAD89418025300E7893C6D0F7BEB08,0.30533875,0.011415041,4
3878917DA4B4E5A026DD46B220F7DF06C78BA6BA,0.2277304,0.003183281,2
3887FAA20AF621798E92B961E220695B5B747DAE,0.269688993,0.006239677,30
389D1570908D17CD6A2A1A827694F2003AD094B0,0.5538688,0.103631164,2
38B6C305C159F03E56082F6D6B752516B1040008,0.15935115,0.001591976,4
38BE8ADAC124FE5C2FA686487E4A15C411552E4E,0.35870245,0.005602404,24
38C40833DD28211BE80E2A00305DF8802DDFDB25,0.323409533,0.180559208,9
38CC95A8CE92A591D4A5779359BEFFBA13FA1B88,0.3170164,0.005862001,18
38F732DD349A2E59078434651162A2F4201934A5,0.300110878,0.0081357,54
38F848796D85A1705E4922DF8726E3FB3464807B,0.347286436,0.008190221,28
391F2ECDBEE6B3CB7DAECC770FF96B9615B6E8B0,0.4959922,0.01202083,1
39203E35334D0CB20B8F2A02F3D091E1A37138DB,0.4207286,0.002883088,1
392051FDD20D371CF90EE7BCA39F4763427B118D,0.373098733,0.004319859,12
3921612C8455C340FE439B8C9B541C6E4A68E951,0.3702228,0.11728188,36
3924F0246CBEA6625FE6908320E69BC2D86A012F,0.2105215,0.00031899,2
392BEFDCB026A568E077786E79FDE589A9C0E451,0.218669388,0.005990363,16
393C3DB2EF81C469CC80A982CC31570423829099,0.250912175,0.001660924,8
393DB610A19F0C0BF32D603B20D732407C45019D,0.21505915,0.007214728,28
393E6BEC6DB0E45A6303E1EF37C5F04D38AA2224,0.331373174,0.028351475,23
394B1098700858CC3C9D4103210A0D79F8F4BC75,0.452338367,0.006554588,6
3960E28DFC659F2A15A3F4E987A8D064A3C64CA4,0.431986107,0.00727914,28
3973A678C480CEE5E93268A1F9C2543C03B1E3CC,0.202363338,0.001494068,13
39790055F1AC98D568C7534A18065E067F52EB03,0.262912257,0.014572766,7
397CB683FA409B57E8DC70F0DC715EEA780BFB0C,0.2332943,0.003464174,8
39906A8A9E93980F78BE092D8B519521317FCD29,0.37506935,0.019575739,4
399E1A89A89656FF7AB96A326848A0D3DE9C01FC,0.326206958,0.007120202,19
39AB5907ECDCFC754E970C0FA132D29240ED0FB1,0.282025327,0.004423172,33
39CACE2705E7C7343FC0EA246CA84B523379E04B,0.423391714,0.005002208,14
39CE03A66016B0D69BC6C2A1F362C628436FEF7B,0.135385767,0.001536556,6
39E81091DFD024E5B8E2BCB4B27F4231DB366E7E,0.361951574,0.01513449,23
3A005D00D38E8F1CB88B47E023EF8F1E3788E550,0.262799282,0.011049554,22
3A04AC8969E55DF51C8D11C49ABF18A0CC847FC0,0.271360775,0.014104498,73
3A05E35BB1E59F318B684A7470B742785AEB0783,0.382632917,0.1133636,12
3A0758DB05733793D45439A8622D307C6F363D90,0.434647,0.006596995,2
3A19D784D1DBDE1E7E7FF65977D5D0E03A15867A,0.291149417,0.14195819,12
3A4E6203B16D291A7E2A2E262B062DAB70E538E1,0.274549905,0.00415292,19
3A5134824DA7B1F490FD9853BFBF7E0AE50E3871,0.263511752,0.01276635,21
3A608F27B4D65675A319862DD7F8E8441E0B4A64,0.267260832,0.005093356,19
3A72AE52214E2F60182D311CF68B2AC7E1E849B0,0.3143983,0.002677077,4
3A7D4C0E24D4B485297930F40CEA12CEA2817146,0.437174038,0.007672269,16
3A7FBA79579D781B0D0E521FA6F98201C3949A11,0.4270696,0.012262327,1
3A829FC1B366364ADB67108BDB13C9201EC265D2,0.1769752,4.85E-05,1
3A8557B067FBE53F168BBEAA7D14D1298AE52A52,0.220033558,0.003711837,19
3A8919588E3AB85CAFD70C019A60251C597C092B,0.31952948,0.002593184,5
3A9BD4466835668BB3C5D5B168973D95D0C162E0,0.3661673,0.00242803,2
3A9D693A6FF35D57C9116AB9A3AD0BEBD3BC3F63,0.3716485,0.037411362,2
3AC3A65D5D6DE9C9236734A4C0DD282CFF49AF53,0.441770432,0.00696593,19
3AC9212FA20EE004A104CA1460116AAFBD1508CD,0.313773486,0.053960573,7
3AD0E099EA0F64B6202BEE3B737A9FE5D554A3CC,0.20891948,0.01090325,10
3ADA8CCC38AF196639ECF7FC7BF2215434F0C64D,0.29081514,0.003911366,40
3ADAF0FB5B287545D7371C9100632E4067617DF3,0.0940393,0.000137584,2
3AEF7D3BCD1784D093B9F8368D34E7DD09F6CB82,0.3278954,0.010979083,7
3AF33BF8811F282580045FFD87579461B6D8D5F3,0.297130289,0.006018782,92
3AF7BEF727941B4B9034DE085807CEAB454D532B,0.218997492,0.003931926,24
3B076056A9FD8923586231CDB7BEFF67209299A4,0.4292384,0.006240343,6
3B07BB72B1871AA07B520F22205B22F4879E9585,0.1932775,0.012712921,2
3B175AF473519C959975F39D8127845405F71CCF,0.270556874,0.017016836,19
3B1A05FFA64E53FE031D098DAD0C527563945741,0.381394267,0.006097622,3
3B432139835ADDA359F09AC63D65A86360EFD409,0.322820877,0.009666631,13
3B557E3F0C29D4339A904AD8C641F582151FEF71,0.2367058,0.004282594,4
3B5B6351330FA96EF3527A1BBB3F389C2310E8E6,0.293524018,0.010059305,11
3B642FF7FE3915C42E20445A1C725A75BAA0A9E3,0.277214388,0.010559712,17
3B7DA1409CBFB9C66B9F040D52DF6DAA329D71C4,0.352163757,0.010940246,14
3B953203AF332D8FE1452E1CE7CB50A3B5297DB2,0.226913667,0.003980169,3
3BA2A8C1BE4FD6CCEBBCE4689B66372A0519E0C8,0.361863888,0.033737685,16
3BB41B3E66A97C5EAF4EC6C4ED377917679CD011,0.5002188,0.01885266,2
3BBB4B702B9570B355BFD69D4C2604A4707BFC7A,0.441498723,0.01657516,26
3BBF9D98C7D058D7C2E60F6BA5BD574CB4F3FE26,0.333233118,0.005071916,17
3BDF12EB56151813CC3270C4332A307BBD276629,0.399080688,0.0052237,16
3BEDAFC8043722A517513CB302945EEC44067E41,0.311398123,0.018870619,31
3BEFD25DDB371526D008532F8571D8E63A6AADDE,0.2857842,0.010078328,4
3BF81E721DF5651A9A961AC1EB28716FB2893FA8,0.36102272,0.003539033,5
3C0FCDD2FCD61DB6227A8273FEF49D61885880AA,0.338753181,0.045516796,31
3C12308F9DB5820B00B031DDA5321FF282D196C7,0.279675967,0.015188578,12
3C18D7441DDE5DF66381DD02C3C59592772D07E4,0.5079782,0.003397022,1
3C19F13472B01A86DCABD564D2E03C9DA99D61CC,0.465581667,0.003070029,3
3C53308DB4B7FC9F14201C8E64F890DBE3AB6036,0.26682846,0.003498037,10
3C6796E2616149A15786DD9E52972A385E3A2950,0.296622857,0.010052999,7
3C704CC886B5854BA372683616F4144A2A5833CA,0.200775,0.003167126,1
3C86C380258B61DAFFCCCEDD816E0CCFC92B8111,0.0895132,8.72E-05,1
3C89C80E2699FB6358BBB64FDC9547AFCB5C03F7,0.190887692,0.002616641,50
3C98F52FC879B0714F36DCC4385BE271FDFDD778,0.343652086,0.053713389,7
3CA12C3699AC4A0B5D78871805975C8468F10EB6,0.381049263,0.021693275,16
3CA58FECBA133C64E65F933B0FF505BA3727E969,0.342675,0.024837602,16
3CA690533F7AED4CCC988942E0FC49C747A49EC2,0.34113825,0.01795099,40
3CACB856C546B8195970DED8987D7E8C47006BB4,0.167305333,0.001780038,3
3CADFF1E426C41699887B48EFEA375A81E888E3C,0.212968889,0.002214179,9
3CB4193EF4E239FCEDC4DC43468E0B0D6B67ACC3,0.302272975,0.002538496,8
3CC53AA4D51F474A84BBF2E59597A9753EB75D19,0.0744494,1.68E-05,1
3CEA56B817455E13C4B063E7D3E7726C286F7C9B,0.247638892,0.011963598,13
3CFA3F6B33AD08D42C20EADE313E43E79D97FCF5,0.484812733,0.148781405,3
3CFBE63367D71381E134261A2F0AB9C0D15DBC61,0.20110158,0.001980619,10
3D1D69A2A1254BD52A938D68C1AD4FBD31F1852A,0.296694969,0.00387993,13
3D2D6927F1ACC04A1373C91C015946B3C4B08797,0.1179964,0.000177003,1
3D58B4E144B4314408EF4F6F4A7B31FD80071D9E,0.240038114,0.003670863,14
3D615DEF97F387631F50201FAFA6E7B67FDF3FEF,0.41920515,0.374131771,20
3D967946B8CB77F6098ECC75EE9257AED2023F2E,0.2996965,0.005649064,20
3DA05FF92861FB0A0901C65E1C041C72C0D1CAE3,0.35397075,0.00917324,16
3DADFCBBB83A22D83A75A35B7645DABC7DD00EBE,0.0978854,0.000417482,1
3DAF929D70A2B4D28E040EE5E3AC7F01FE67A9DF,0.4237718,0.009289961,24
3DE791841B38F2071450E0FBFD3B41E067267F32,0.258294736,0.005071102,22
3DF62F4EE0A90D59B126EBFA95AB8E79B00A73A3,0.27966916,0.006928954,10
3DFC91005FC1DD4CC6623F25955EB496E66E969A,0.424002333,0.03328527,3
3E1DE9EA0F5C7EA10C1DDFBAA2DB3A241A88B4DD,0.349297417,0.006548834,12
3E1EAC5527F50D9C8E8ACFD323D2629968A06BC1,0.24476656,0.003501426,5
3E26373D9F491C3C11FAE484E2A705611D019C02,0.2311884,0.016927,16
3E36E355C3E0661BD9E72C24C3B5ACEF3568A31C,0.38567528,0.005611016,5
3E3F133823BFD43136D4E4ED162CE1A06FB2D5B4,0.3812777,0.010189923,2
3E4066785EECA6AB58F2238D2E996B0748A04240,0.094868867,6.93E-05,3
3E485E3607091D1D506E46204FFC1B5D3A308DC9,0.277813567,0.00436843,6
3E53D3979DB07EFD736661C934A1DED14127B684,0.296585704,0.006131862,27
3E53DC68BEE9DD36D0EDC9DF8B31AA5D349099B5,0.302299588,0.002885664,17
3E59280EA67C918F5AD5CBF7978643BB70A0C169,0.234127267,0.001477269,3
3E60E5A31C58F30F9E5A2A2686CD2E20FF54B4FA,0.4784998,0.00509689,1
3E76EE4A284E3D0A0792CCA057946601484BB3AB,0.3093412,0.00352474,19
3E89118A4851A3EE47E8BA6A7CBD22EBEF83A893,0.323251158,0.011992512,19
3E90247F6488DEA0554D2084F15897830FFE668F,0.291175371,0.007710201,14
3E9B4009597B0CB4E27F81C6633B99E983348FB6,0.327338,0.004877727,3
3EBB62E87B5603F7E7069C5D7B5A1AAB81F1542A,0.280358718,0.004872755,34
3EBDF7359190ACC0E23E5BA3B9C046668DF85114,0.211887467,0.001261271,3
3EBF6E6034F6844AC80990A2AE46A3B5B674D3DA,0.311515889,0.01172999,27
3ECE1F56EF8CBBEEF67CE0628EFFC95D8370413B,0.271447729,0.002793215,28
3EDB453A4D53F74FACC4F06682337E766C8C3B72,0.42703156,0.012013356,15
3EE11C45FDE23CC46E3C7BC8AFCACB8395B37411,0.205954644,0.003887834,9
3EE378B0A7EA6AC975E45199347B0D2EB15965E0,0.334435933,0.026887403,12
3EE79DA2EFC7F1728F8AA00460528C7699DFC9D0,0.1000714,1.75E-05,1
3EF2D316BC791FF4B9460B41A6C31EC44C525619,0.24402282,0.002660306,20
3F02E62474F376F7EBC8CE6AAA8791BF18DFA5A1,0.220424171,0.006506863,7
3F0A3B1BB8C73BA9CE79D06F5F76BBB24BF5289A,0.36193601,0.004937289,20
3F0A4AF4B42CB0A6141F8E957BBF5B3F4115CEE2,0.2417152,0.002565493,4
3F1B13B101DB4D043D0DA18272B8646D3132EE47,0.30581315,0.00621904,4
3F25A8A8070DCCEB7DC9567EED7AA993EEA580B1,0.2749722,0.00735951,8
3F38C17C11B43562766B50A95366B021CBCC7ADA,0.325291233,0.004339467,6
3F43D0584A2613C9DB631382FF486DC6B95EA1C8,0.408114707,0.027254351,15
3F477C00E1E1635052EE496A5E337FA7212C6DB1,0.360589843,0.002486673,14
3F501336BE41BF7408301CB059386E74D164F88B,0.104107933,2.28E-05,3
3F6E66FDA54B0CED35F01A16AF5D034DDDD8D48C,0.2168236,0.001642645,3
3F774E1D3BB76A1AB653E8BED079B6CDED328060,0.1160784,4.95E-05,1
3F7A4C7AABDEC0E23F743EA3835B8FA425A3E454,0.3370659,0.00532178,6
3F97583420BD8443DD63A425B107F54C65E3CE0D,0.304306618,0.004979969,11
3FA34CF98B5F65CFB120375A93FE6A7013BE3967,0.2589734,0.009083791,7
3FC4DCC89ED699ACE0FEEBEDD6CE0C566BB312D1,0.455356248,0.006620514,21
3FFBC41C659021F89A52E3E0204B25BA4CC0FCB9,0.198416943,0.009073301,7
400333CFED1E198ABA0F7481FF85EE6FFDC87D6C,0.1730628,0.000881046,4
4011E1BB0E5B9A22AF665B553BFFDDE22A517B16,0.419520567,0.015422621,6
402B1BBDA01F5230FF98E568CACAFCCADB151DE3,0.3845474,0.006859594,5
403A004838B6477887B8CE7E51393CF0DC34EC2E,0.31140025,0.029864705,8
403AB8D4C845E9F9BB9E8FCC9667CA397E983402,0.315351684,0.003613108,19
403D9E1DDD8E66FA8081DEAE17C94B2D1D1F6164,0.307994392,0.010187476,26
403DAC477850854D63C215DA7B9C7FD563F2FDF2,0.388187943,0.004502644,7
403F15AECF063FCE51017A862F48A23D23C53D8C,0.450138083,0.006367472,12
405088427ADA54F81B245FB6E6AF237521F5D3E7,0.2739572,0.005156322,11
4050E7CA7EA55A70CBB43A3A936BCC123CDE203F,0.224098,0.000423841,1
4055CDDFF7B3F9E6A50447609A3014753A82EB26,0.1192492,9.76E-06,1
405649849EF4343716189A6AE99F08AD5BA5DAAD,0.363120858,0.071110737,12
405B635B7026B28DA52E0062F67470DA28AABC45,0.378805667,0.005577542,9
4061C553CA88021B8302F0814365070AAE617270,0.21218764,9.23E-05,5
40691D43E3E65FADE0E1FB079073D26CACE9078B,0.447411426,0.026858085,23
406A030C4A33800DA8E8CDCA72DAFC446A3787AC,0.3568364,0.023222635,9
4073CEACA22FB7E897559C28A5675D13D4480A2D,1.7812274,1.177838027,1
408181ACC02C191D2372FBB4C8C3ACBA04994AF3,0.06777,1.78E-05,1
408F374F131B45D7D63DBCB00E62F76B647943D9,0.343302898,0.044153139,61
408FB77704942B1DDB836335B42C25BEA47BE59A,0.4550356,0.022337378,1
409BD5AEC15BF5D2B983C6F064D852B0ADE0C8BD,0.20956506,0.003071255,10
409FDB0A3CEAA4FF20F4B8FA7F52AB0DE4338F56,0.31979165,0.003695557,8
40A508BA00D184F8737666DCE88E794AF8B8924D,0.27484055,0.017791724,8
40A60D1F1E8AFBED22FCB30B3FBE2E275A14CF99,0.339568189,0.010399013,18
40A8EFEA2622575561EC9133DAE984A54CF6EB18,0.26552236,0.003499186,35
40B2C5562001504D4056B067E75381ED9F9230C7,0.372953582,0.005704333,11
40BEAF498BB2390D309A1C79A878BCBA78801CC4,0.27184132,0.043403866,10
